"sales_id","sales_person_id","customer_id","product_id","quantity","sale_date"
19297,22,10738,323,827,1992-11-06
19298,12,2425,336,840,1992-12-17
19299,6,14353,353,857,1992-12-05
19300,22,16281,369,873,1992-10-23
19301,16,8450,386,890,1992-11-05
19302,6,137,399,903,1992-11-15
19303,1,12065,416,920,1992-12-15
19304,17,4234,433,937,1992-11-09
19305,7,15680,446,950,1992-12-17
19306,1,7849,463,967,1992-11-26
19307,17,9777,479,983,1992-10-04
19308,1,1,1,11,1992-12-19
19309,13,11446,13,13,1992-10-12
19310,7,3615,30,30,1992-10-17
19311,1,15543,47,47,1992-12-01
19312,14,7230,60,60,1992-09-27
19313,8,19158,77,77,1992-10-05
19314,15,3014,107,107,1992-10-27
19315,8,4942,123,123,1992-12-28
19316,2,16870,140,140,1992-10-11
19317,15,8557,153,153,1992-10-09
19318,9,726,170,170,1992-12-08
19319,3,12654,187,187,1992-11-22
19320,16,4341,200,200,1992-11-26
19321,10,16269,217,217,1992-11-27
19322,3,18197,233,233,1992-10-08
19323,20,10366,250,250,1992-10-12
19324,10,2053,263,263,1992-10-17
19325,4,13981,280,280,1992-09-29
19326,21,6150,297,297,1992-10-21
19327,11,17596,310,310,1992-11-07
19328,5,9765,327,327,1992-10-16
19329,18,1452,340,340,1992-11-02
19330,12,13380,357,357,1992-10-09
19331,5,15308,373,373,1992-11-30
19332,22,7477,390,390,1992-12-10
19333,12,18923,403,403,1992-11-22
19334,6,11092,420,420,1992-11-15
19335,1,3261,437,437,1992-10-17
19336,13,14707,450,450,1992-12-04
19337,7,6876,467,467,1992-12-22
19338,1,8804,483,483,1992-11-23
19339,17,973,500,500,1992-10-30
19340,7,12419,9,513,1992-10-08
19341,1,4588,26,530,1992-10-31
19342,18,16516,43,547,1992-12-11
19343,8,8203,56,560,1992-09-22
19344,2,372,73,577,1992-12-22
19345,15,11818,86,590,1992-12-16
19346,9,3987,103,607,1992-10-06
19347,2,5915,119,623,1992-12-11
19348,19,17843,136,640,1992-10-01
19349,9,9530,149,653,1992-10-06
19350,3,1699,166,670,1992-11-07
19351,20,13627,183,687,1992-12-18
19352,10,5314,196,700,1992-11-10
19353,4,17242,213,717,1992-10-11
19354,20,19170,229,733,1992-12-18
19355,14,11339,246,750,1992-12-22
19356,4,3026,259,763,1992-10-09
19357,21,14954,276,780,1992-10-03
19358,15,7123,293,797,1992-10-02
19359,5,18569,306,810,1992-12-24
19360,22,10738,323,827,1992-11-12
19361,12,2425,336,840,1992-12-16
19362,6,14353,353,857,1992-12-16
19363,22,16281,369,873,1992-12-05
19364,16,8450,386,890,1992-11-18
19365,6,137,399,903,1992-12-09
19366,1,12065,416,920,1992-12-13
19367,17,4234,433,937,1992-09-21
19368,7,15680,446,950,1992-12-11
19369,1,7849,463,967,1992-10-23
19370,17,9777,479,983,1992-11-05
19371,1,1,1,11,1992-10-14
19372,13,11446,13,13,1992-10-17
19373,7,3615,30,30,1992-11-13
19374,1,15543,47,47,1992-11-26
19375,14,7230,60,60,1992-12-03
19376,8,19158,77,77,1992-10-19
19377,21,10845,90,90,1992-12-12
19378,15,3014,107,107,1992-12-29
19379,8,4942,123,123,1992-12-10
19380,2,16870,140,140,1992-12-28
19381,15,8557,153,153,1992-11-01
19382,3,18197,233,233,1992-11-20
19383,20,10366,250,250,1992-12-20
19384,10,2053,263,263,1992-10-09
19385,4,13981,280,280,1992-11-27
19386,21,6150,297,297,1992-11-12
19387,11,17596,310,310,1992-11-11
19388,12,13380,357,357,1992-10-19
19389,5,15308,373,373,1992-11-19
19390,22,7477,390,390,1992-12-19
19391,12,18923,403,403,1992-11-30
19392,6,11092,420,420,1992-12-04
19393,1,3261,437,437,1992-12-01
19394,13,14707,450,450,1992-11-22
19395,1,8804,483,483,1992-10-01
19396,17,973,500,500,1992-11-01
19397,7,12419,9,513,1992-11-09
19398,1,4588,26,530,1992-09-21
19399,18,16516,43,547,1992-11-03
19400,8,8203,56,560,1992-12-01
19401,2,372,73,577,1992-11-08
19402,15,11818,86,590,1992-12-24
19403,9,3987,103,607,1992-11-24
19404,2,5915,119,623,1992-10-19
19405,19,17843,136,640,1992-10-11
19406,9,9530,149,653,1992-11-02
19407,3,1699,166,670,1992-11-26
19408,20,13627,183,687,1992-11-03
19409,10,5314,196,700,1992-12-16
19410,4,17242,213,717,1992-09-21
19411,20,19170,229,733,1992-10-21
19412,14,11339,246,750,1992-10-23
19413,4,3026,259,763,1992-12-08
19414,21,14954,276,780,1992-11-02
19415,15,7123,293,797,1992-11-08
19416,5,18569,306,810,1992-12-22
19417,22,10738,323,827,1992-11-09
19418,12,2425,336,840,1992-10-08
19419,6,14353,353,857,1992-11-11
19420,16,8450,386,890,1992-12-07
19421,6,137,399,903,1992-09-25
19422,17,4234,433,937,1992-11-11
19423,17,9777,479,983,1992-12-29
19424,1,1,1,11,1992-10-27
19425,7,3615,30,30,1992-11-03
19426,1,15543,47,47,1992-10-23
19427,14,7230,60,60,1992-10-19
19428,21,10845,90,90,1992-11-27
19429,2,16870,140,140,1992-09-29
19430,15,8557,153,153,1992-10-21
19431,3,12654,187,187,1992-12-02
19432,16,4341,200,200,1992-12-27
19433,10,16269,217,217,1992-11-17
19434,3,18197,233,233,1992-09-24
19435,20,10366,250,250,1992-11-18
19436,10,2053,263,263,1992-12-16
19437,4,13981,280,280,1992-10-15
19438,21,6150,297,297,1992-12-26
19439,11,17596,310,310,1992-12-29
19440,5,9765,327,327,1992-10-02
19441,18,1452,340,340,1992-10-20
19442,12,13380,357,357,1992-11-12
19443,5,15308,373,373,1992-11-27
19444,22,7477,390,390,1992-11-06
19445,12,18923,403,403,1992-10-11
19446,6,11092,420,420,1992-11-19
19447,1,3261,437,437,1992-12-26
19448,13,14707,450,450,1992-11-15
19449,7,6876,467,467,1992-10-13
19450,1,8804,483,483,1992-10-05
19451,17,973,500,500,1992-11-28
19452,7,12419,9,513,1992-11-08
19453,1,4588,26,530,1992-12-11
19454,18,16516,43,547,1992-10-22
19455,8,8203,56,560,1992-10-01
19456,2,372,73,577,1992-10-24
19457,15,11818,86,590,1992-10-13
19458,9,3987,103,607,1992-10-27
19459,2,5915,119,623,1992-12-17
19460,19,17843,136,640,1992-10-04
19461,9,9530,149,653,1992-10-08
19462,3,1699,166,670,1992-10-11
19463,20,13627,183,687,1992-12-12
19464,10,5314,196,700,1992-11-17
19465,4,17242,213,717,1992-12-04
19466,20,19170,229,733,1992-09-21
19467,14,11339,246,750,1992-12-14
19468,4,3026,259,763,1992-10-24
19469,21,14954,276,780,1992-12-06
19470,15,7123,293,797,1992-10-03
19471,5,18569,306,810,1992-10-03
19472,22,10738,323,827,1992-11-17
19473,12,2425,336,840,1992-10-16
19474,6,14353,353,857,1992-10-26
19475,22,16281,369,873,1992-11-09
19476,16,8450,386,890,1992-12-10
19477,6,137,399,903,1992-10-27
19478,1,12065,416,920,1992-11-26
19479,17,4234,433,937,1992-12-01
19480,7,15680,446,950,1992-09-27
19481,1,7849,463,967,1992-12-22
19482,17,9777,479,983,1992-09-21
19483,1,1,1,11,1992-10-26
19484,13,11446,13,13,1992-09-29
19485,7,3615,30,30,1992-11-01
19486,14,7230,60,60,1992-09-23
19487,8,19158,77,77,1992-11-27
19488,21,10845,90,90,1992-11-18
19489,15,3014,107,107,1992-10-07
19490,8,4942,123,123,1992-10-16
19491,2,16870,140,140,1992-10-23
19492,15,8557,153,153,1992-10-27
19493,9,726,170,170,1992-10-13
19494,3,12654,187,187,1992-10-08
19495,16,4341,200,200,1992-10-19
19496,10,16269,217,217,1992-09-23
19497,3,18197,233,233,1992-12-08
19498,20,10366,250,250,1992-10-11
19499,10,2053,263,263,1992-11-23
19500,4,13981,280,280,1992-12-26
19501,21,6150,297,297,1992-09-29
19502,11,17596,310,310,1992-10-30
19503,5,9765,327,327,1992-12-19
19504,18,1452,340,340,1992-12-08
19505,12,13380,357,357,1992-12-20
19506,5,15308,373,373,1992-09-26
19507,22,7477,390,390,1992-12-22
19508,12,18923,403,403,1992-09-22
19509,6,11092,420,420,1992-12-28
19510,1,3261,437,437,1992-10-22
19511,13,14707,450,450,1992-09-29
19512,7,6876,467,467,1992-10-16
19513,1,8804,483,483,1992-11-20
19514,17,973,500,500,1992-12-04
19515,7,12419,9,513,1992-10-22
19516,1,4588,26,530,1992-10-11
19517,18,16516,43,547,1992-12-02
19518,8,8203,56,560,1992-12-27
19519,2,372,73,577,1992-12-15
19520,15,11818,86,590,1992-12-03
19521,9,3987,103,607,1992-09-21
19522,2,5915,119,623,1992-09-24
19523,19,17843,136,640,1992-12-10
19524,9,9530,149,653,1992-11-18
19525,3,1699,166,670,1992-11-11
19526,20,13627,183,687,1992-10-17
19527,10,5314,196,700,1992-12-11
19528,4,17242,213,717,1992-10-15
19529,20,19170,229,733,1992-12-27
19530,14,11339,246,750,1992-10-25
19531,4,3026,259,763,1992-11-05
19532,21,14954,276,780,1992-11-03
19533,15,7123,293,797,1992-10-02
19534,5,18569,306,810,1992-11-14
19535,22,10738,323,827,1992-11-05
19536,12,2425,336,840,1992-10-03
19537,6,14353,353,857,1992-12-06
19538,22,16281,369,873,1992-12-03
19539,16,8450,386,890,1992-09-21
19540,6,137,399,903,1992-11-25
19541,1,12065,416,920,1992-12-11
19542,17,4234,433,937,1992-09-29
19543,7,15680,446,950,1992-11-14
19544,1,7849,463,967,1992-12-04
19545,17,9777,479,983,1992-09-24
19546,1,1,1,11,1992-11-25
19547,13,11446,13,13,1992-09-26
19548,7,3615,30,30,1992-10-27
19549,1,15543,47,47,1992-11-17
19550,14,7230,60,60,1992-11-08
19551,8,19158,77,77,1992-11-22
19552,21,10845,90,90,1992-10-23
19553,15,3014,107,107,1992-10-30
19554,8,4942,123,123,1992-11-08
19555,15,8557,153,153,1992-12-29
19556,9,726,170,170,1992-10-31
19557,3,12654,187,187,1992-10-18
19558,16,4341,200,200,1992-09-24
19559,10,16269,217,217,1992-11-24
19560,3,18197,233,233,1992-09-21
19561,20,10366,250,250,1992-10-29
19562,10,2053,263,263,1992-11-15
19563,4,13981,280,280,1992-10-06
19564,21,6150,297,297,1992-12-23
19565,11,17596,310,310,1992-11-29
19566,5,9765,327,327,1992-12-07
19567,18,1452,340,340,1992-11-27
19568,12,13380,357,357,1992-12-09
19569,5,15308,373,373,1992-11-26
19570,22,7477,390,390,1992-10-15
19571,12,18923,403,403,1992-10-31
19572,6,11092,420,420,1992-11-24
19573,1,3261,437,437,1992-11-10
19574,13,14707,450,450,1992-12-04
19575,7,6876,467,467,1992-11-06
19576,1,8804,483,483,1992-11-25
19577,17,973,500,500,1992-11-14
19578,7,12419,9,513,1992-11-08
19579,1,4588,26,530,1992-09-25
19580,18,16516,43,547,1992-10-09
19581,8,8203,56,560,1992-11-03
19582,2,372,73,577,1992-12-24
19583,15,11818,86,590,1992-11-03
19584,9,3987,103,607,1992-11-01
19585,2,5915,119,623,1992-10-18
19586,19,17843,136,640,1992-12-04
19587,9,9530,149,653,1992-09-30
19588,3,1699,166,670,1992-11-28
19589,20,13627,183,687,1992-10-30
19590,10,5314,196,700,1992-12-24
19591,4,17242,213,717,1992-11-07
19592,20,19170,229,733,1992-11-09
19593,14,11339,246,750,1992-12-09
19594,4,3026,259,763,1992-09-24
19595,21,14954,276,780,1992-12-23
19596,15,7123,293,797,1992-10-27
19597,5,18569,306,810,1992-11-20
19598,22,10738,323,827,1992-12-29
19599,12,2425,336,840,1992-11-14
19600,6,14353,353,857,1992-10-15
19601,22,16281,369,873,1992-10-23
19602,16,8450,386,890,1992-12-27
19603,6,137,399,903,1992-10-29
19604,1,12065,416,920,1992-10-09
19605,17,4234,433,937,1992-11-19
19606,7,15680,446,950,1992-12-05
19607,1,7849,463,967,1992-09-28
19608,17,9777,479,983,1992-11-21
19609,1,1,1,11,1992-12-22
19610,13,11446,13,13,1992-10-09
19611,7,3615,30,30,1992-09-28
19612,1,15543,47,47,1992-10-31
19613,14,7230,60,60,1992-10-15
19614,8,19158,77,77,1992-09-28
19615,21,10845,90,90,1992-10-11
19616,15,3014,107,107,1992-12-22
19617,8,4942,123,123,1992-12-12
19618,2,16870,140,140,1992-11-23
19619,15,8557,153,153,1992-12-24
19620,9,726,170,170,1992-10-07
19621,3,12654,187,187,1992-11-21
19622,16,4341,200,200,1992-12-02
19623,10,16269,217,217,1992-12-02
19624,3,18197,233,233,1992-12-12
19625,20,10366,250,250,1992-11-11
19626,10,2053,263,263,1992-11-27
19627,4,13981,280,280,1992-11-05
19628,21,6150,297,297,1992-12-24
19629,11,17596,310,310,1992-09-25
19630,5,9765,327,327,1992-11-10
19631,18,1452,340,340,1992-11-05
19632,12,13380,357,357,1992-11-07
19633,5,15308,373,373,1992-10-20
19634,22,7477,390,390,1992-12-06
19635,12,18923,403,403,1992-12-04
19636,6,11092,420,420,1992-10-26
19637,1,3261,437,437,1992-11-17
19638,13,14707,450,450,1992-10-06
19639,7,6876,467,467,1992-11-25
19640,1,8804,483,483,1992-11-12
19641,17,973,500,500,1992-09-29
19642,15,11818,86,590,1992-12-25
19643,9,3987,103,607,1992-11-06
19644,2,5915,119,623,1992-10-09
19645,19,17843,136,640,1992-10-21
19646,9,9530,149,653,1992-12-09
19647,3,1699,166,670,1992-12-16
19648,20,13627,183,687,1992-09-29
19649,10,5314,196,700,1992-12-08
19650,4,17242,213,717,1992-11-03
19651,20,19170,229,733,1992-12-07
19652,14,11339,246,750,1992-11-17
19653,4,3026,259,763,1992-10-10
19654,21,14954,276,780,1992-11-06
19655,15,7123,293,797,1992-09-22
19656,5,18569,306,810,1992-11-29
19657,22,10738,323,827,1992-09-22
19658,12,2425,336,840,1992-12-12
19659,6,14353,353,857,1992-10-04
19660,16,8450,386,890,1992-12-22
19661,6,137,399,903,1992-10-18
19662,1,12065,416,920,1992-11-11
19663,17,4234,433,937,1992-12-20
19664,7,15680,446,950,1992-11-24
19665,1,7849,463,967,1992-10-30
19666,17,9777,479,983,1992-12-17
19667,1,1,1,11,1992-10-31
19668,13,11446,13,13,1992-12-05
19669,7,3615,30,30,1992-10-02
19670,1,15543,47,47,1992-10-05
19671,14,7230,60,60,1992-11-13
19672,8,19158,77,77,1992-11-27
19673,21,10845,90,90,1992-12-13
19674,15,3014,107,107,1992-10-12
19675,8,4942,123,123,1992-11-07
19676,2,16870,140,140,1992-09-24
19677,15,8557,153,153,1992-12-08
19678,9,726,170,170,1992-10-26
19679,3,12654,187,187,1992-10-31
19680,16,4341,200,200,1992-11-28
19681,10,16269,217,217,1992-10-07
19682,3,18197,233,233,1992-10-28
19683,20,10366,250,250,1992-11-18
19684,21,6150,297,297,1992-12-08
19685,11,17596,310,310,1992-11-05
19686,5,9765,327,327,1992-11-09
19687,18,1452,340,340,1992-12-14
19688,12,13380,357,357,1992-09-29
19689,5,15308,373,373,1992-12-25
19690,22,7477,390,390,1992-12-23
19691,12,18923,403,403,1992-11-02
19692,6,11092,420,420,1992-11-09
19693,1,3261,437,437,1992-12-19
19694,13,14707,450,450,1992-10-28
19695,7,6876,467,467,1992-11-10
19696,1,8804,483,483,1992-10-09
19697,17,973,500,500,1992-10-08
19698,7,12419,9,513,1992-11-01
19699,1,4588,26,530,1992-09-24
19700,18,16516,43,547,1992-10-20
19701,8,8203,56,560,1992-12-16
19702,2,372,73,577,1992-11-10
19703,15,11818,86,590,1992-10-18
19704,9,3987,103,607,1992-11-10
19705,2,5915,119,623,1992-10-15
19706,19,17843,136,640,1992-11-05
19707,9,9530,149,653,1992-11-24
19708,3,1699,166,670,1992-10-15
19709,20,13627,183,687,1992-10-19
19710,10,5314,196,700,1992-12-13
19711,4,17242,213,717,1992-12-29
19712,20,19170,229,733,1992-12-25
19713,14,11339,246,750,1992-10-22
19714,4,3026,259,763,1992-12-01
19715,21,14954,276,780,1992-11-09
19716,15,7123,293,797,1992-10-23
19717,5,18569,306,810,1992-10-21
19718,22,10738,323,827,1992-12-28
19719,12,2425,336,840,1992-12-03
19720,6,14353,353,857,1992-11-03
19721,22,16281,369,873,1992-10-07
19722,16,8450,386,890,1992-10-02
19723,6,137,399,903,1992-12-29
19724,1,12065,416,920,1992-12-01
19725,17,4234,433,937,1992-12-22
19726,7,15680,446,950,1992-12-26
19727,1,7849,463,967,1992-12-21
19728,17,9777,479,983,1992-12-26
19729,1,1,1,11,1992-12-18
19730,13,11446,13,13,1992-11-20
19731,7,3615,30,30,1992-09-23
19732,1,15543,47,47,1992-12-14
19733,14,7230,60,60,1992-12-28
19734,8,19158,77,77,1992-10-06
19735,21,10845,90,90,1992-11-10
19736,15,3014,107,107,1992-12-13
19737,8,4942,123,123,1992-12-19
19738,2,16870,140,140,1992-12-26
19739,15,8557,153,153,1992-11-12
19740,9,726,170,170,1992-09-23
19741,3,12654,187,187,1992-10-05
19742,16,4341,200,200,1992-09-25
19743,10,16269,217,217,1992-11-01
19744,3,18197,233,233,1992-10-13
19745,20,10366,250,250,1992-09-23
19746,10,2053,263,263,1992-12-02
19747,4,13981,280,280,1992-12-29
19748,21,6150,297,297,1992-10-18
19749,11,17596,310,310,1992-12-08
19750,5,9765,327,327,1992-11-14
19751,18,1452,340,340,1992-09-25
19752,12,13380,357,357,1992-11-29
19753,5,15308,373,373,1992-09-21
19754,22,7477,390,390,1992-09-27
19755,12,18923,403,403,1992-12-05
19756,6,11092,420,420,1992-10-09
19757,1,3261,437,437,1992-12-07
19758,13,14707,450,450,1992-12-24
19759,7,6876,467,467,1992-09-30
19760,1,8804,483,483,1992-12-22
19761,17,973,500,500,1992-12-22
19762,7,12419,9,513,1992-10-08
19763,1,4588,26,530,1992-12-26
19764,18,16516,43,547,1992-11-24
19765,8,8203,56,560,1992-12-14
19766,2,372,73,577,1992-10-10
19767,15,11818,86,590,1992-12-19
19768,9,3987,103,607,1992-12-24
19769,2,5915,119,623,1992-12-04
19770,19,17843,136,640,1992-11-03
19771,9,9530,149,653,1992-10-11
19772,3,1699,166,670,1992-10-11
19773,20,13627,183,687,1992-11-04
19774,10,5314,196,700,1992-10-26
19775,4,17242,213,717,1992-12-20
19776,20,19170,229,733,1992-10-03
19777,14,11339,246,750,1992-09-21
19778,4,3026,259,763,1992-11-10
19779,21,14954,276,780,1992-10-13
19780,15,7123,293,797,1992-10-19
19781,5,18569,306,810,1992-11-23
19782,22,10738,323,827,1992-12-26
19783,12,2425,336,840,1992-10-01
19784,6,14353,353,857,1992-11-09
19785,22,16281,369,873,1992-12-16
19786,16,8450,386,890,1992-09-24
19787,6,137,399,903,1992-10-01
19788,1,12065,416,920,1992-10-16
19789,17,4234,433,937,1992-11-14
19790,7,15680,446,950,1992-12-24
19791,1,7849,463,967,1992-12-13
19792,17,9777,479,983,1992-11-23
19793,1,1,1,11,1992-10-30
19794,13,11446,13,13,1992-11-27
19795,7,3615,30,30,1992-11-29
19796,1,15543,47,47,1992-12-06
19797,14,7230,60,60,1992-12-23
19798,8,19158,77,77,1992-10-09
19799,21,10845,90,90,1992-12-11
19800,15,3014,107,107,1992-09-26
19801,8,4942,123,123,1992-11-24
19802,2,16870,140,140,1992-10-20
19803,15,8557,153,153,1992-10-03
19804,9,726,170,170,1992-10-16
19805,3,12654,187,187,1992-10-28
19806,16,4341,200,200,1992-11-21
19807,10,16269,217,217,1992-12-10
19808,3,18197,233,233,1992-10-09
19809,20,10366,250,250,1992-12-07
19810,10,2053,263,263,1992-10-04
19811,4,13981,280,280,1992-12-15
19812,21,6150,297,297,1992-10-19
19813,11,17596,310,310,1992-10-25
19814,5,9765,327,327,1992-12-03
19815,18,1452,340,340,1992-12-09
19816,12,13380,357,357,1992-12-08
19817,5,15308,373,373,1992-12-12
19818,22,7477,390,390,1992-10-18
19819,12,18923,403,403,1992-10-25
19820,6,11092,420,420,1992-10-25
19821,1,3261,437,437,1992-12-21
19822,13,14707,450,450,1992-11-01
19823,7,6876,467,467,1992-09-22
19824,1,8804,483,483,1992-12-25
19825,17,973,500,500,1992-11-23
19826,7,12419,9,513,1992-11-02
19827,1,4588,26,530,1992-12-26
19828,18,16516,43,547,1992-11-28
19829,8,8203,56,560,1992-12-13
19830,2,372,73,577,1992-10-29
19831,2,5915,119,623,1992-10-18
19832,19,17843,136,640,1992-09-23
19833,9,9530,149,653,1992-12-19
19834,3,1699,166,670,1992-12-19
19835,20,13627,183,687,1992-09-29
19836,10,5314,196,700,1992-11-26
19837,4,17242,213,717,1992-10-04
19838,20,19170,229,733,1992-12-09
19839,14,11339,246,750,1992-12-10
19840,4,3026,259,763,1992-11-25
19841,21,14954,276,780,1992-10-16
19842,15,7123,293,797,1992-12-12
19843,5,18569,306,810,1992-10-20
19844,22,10738,323,827,1992-11-05
19845,12,2425,336,840,1992-12-11
19846,6,14353,353,857,1992-11-12
19847,22,16281,369,873,1992-10-06
19848,16,8450,386,890,1992-10-17
19849,6,137,399,903,1992-10-24
19850,1,12065,416,920,1992-10-09
19851,17,4234,433,937,1992-11-23
19852,7,15680,446,950,1992-10-16
19853,1,7849,463,967,1992-11-01
19854,17,9777,479,983,1992-12-24
19855,1,1,1,11,1992-11-04
19856,13,11446,13,13,1992-11-18
19857,7,3615,30,30,1992-10-11
19858,1,15543,47,47,1992-12-29
19859,14,7230,60,60,1992-10-16
19860,8,19158,77,77,1992-12-04
19861,21,10845,90,90,1992-10-19
19862,15,3014,107,107,1992-10-12
19863,8,4942,123,123,1992-12-17
19864,2,16870,140,140,1992-12-18
19865,15,8557,153,153,1992-11-02
19866,9,726,170,170,1992-11-22
19867,3,12654,187,187,1992-11-22
19868,16,4341,200,200,1992-12-18
19869,10,16269,217,217,1992-10-27
19870,3,18197,233,233,1992-12-04
19871,20,10366,250,250,1992-12-16
19872,10,2053,263,263,1992-11-29
19873,4,13981,280,280,1992-11-01
19874,21,6150,297,297,1992-11-04
19875,11,17596,310,310,1992-12-25
19876,18,1452,340,340,1992-11-17
19877,12,13380,357,357,1992-10-24
19878,5,15308,373,373,1992-09-21
19879,22,7477,390,390,1992-10-16
19880,12,18923,403,403,1992-12-25
19881,6,11092,420,420,1992-10-16
19882,1,3261,437,437,1992-10-14
19883,13,14707,450,450,1992-10-08
19884,7,6876,467,467,1992-10-20
19885,1,8804,483,483,1992-10-09
19886,17,973,500,500,1992-10-10
19887,7,12419,9,513,1992-10-16
19888,1,4588,26,530,1992-10-15
19889,18,16516,43,547,1992-10-05
19890,8,8203,56,560,1992-10-05
19891,2,372,73,577,1992-12-05
19892,15,11818,86,590,1992-12-28
19893,9,3987,103,607,1992-11-19
19894,2,5915,119,623,1992-11-22
19895,19,17843,136,640,1992-11-20
19896,9,9530,149,653,1992-11-25
19897,3,1699,166,670,1992-09-22
19898,20,13627,183,687,1992-12-22
19899,10,5314,196,700,1992-09-24
19900,4,17242,213,717,1992-11-01
19901,20,19170,229,733,1992-11-02
19902,14,11339,246,750,1992-11-19
19903,4,3026,259,763,1992-10-30
19904,21,14954,276,780,1992-11-24
19905,15,7123,293,797,1992-11-04
19906,5,18569,306,810,1992-10-30
19907,22,10738,323,827,1992-10-25
19908,12,2425,336,840,1992-12-25
19909,6,14353,353,857,1992-11-09
19910,22,16281,369,873,1992-10-08
19911,16,8450,386,890,1992-12-02
19912,6,137,399,903,1992-11-23
19913,1,12065,416,920,1992-10-07
19914,17,4234,433,937,1992-10-13
19915,7,15680,446,950,1992-12-08
19916,1,7849,463,967,1992-10-04
19917,17,9777,479,983,1992-10-06
19918,1,1,1,11,1992-10-27
19919,13,11446,13,13,1992-10-13
19920,7,3615,30,30,1992-09-27
19921,1,15543,47,47,1992-10-31
19922,14,7230,60,60,1992-11-12
19923,8,19158,77,77,1992-10-24
19924,21,10845,90,90,1992-10-26
19925,15,3014,107,107,1992-11-01
19926,8,4942,123,123,1992-09-27
19927,15,8557,153,153,1992-12-21
19928,9,726,170,170,1992-12-16
19929,3,12654,187,187,1992-10-28
19930,16,4341,200,200,1992-12-15
19931,10,16269,217,217,1992-10-07
19932,3,18197,233,233,1992-09-24
19933,20,10366,250,250,1992-09-30
19934,10,2053,263,263,1992-10-17
19935,4,13981,280,280,1992-09-27
19936,21,6150,297,297,1992-10-09
19937,11,17596,310,310,1992-11-03
19938,5,9765,327,327,1992-10-09
19939,18,1452,340,340,1992-12-06
19940,12,13380,357,357,1992-11-20
19941,5,15308,373,373,1992-10-22
19942,22,7477,390,390,1992-09-24
19943,12,18923,403,403,1992-10-22
19944,6,11092,420,420,1992-12-24
19945,1,3261,437,437,1992-10-12
19946,13,14707,450,450,1992-10-16
19947,7,6876,467,467,1992-10-19
19948,1,8804,483,483,1992-10-08
19949,17,973,500,500,1992-10-01
19950,7,12419,9,513,1992-11-15
19951,1,4588,26,530,1992-10-08
19952,18,16516,43,547,1992-11-02
19953,8,8203,56,560,1992-10-14
19954,2,372,73,577,1992-11-03
19955,15,11818,86,590,1992-11-30
19956,9,3987,103,607,1992-10-06
19957,2,5915,119,623,1992-10-02
19958,19,17843,136,640,1992-10-23
19959,9,9530,149,653,1992-12-23
19960,3,1699,166,670,1992-12-02
19961,20,13627,183,687,1992-11-23
19962,10,5314,196,700,1992-12-29
19963,4,17242,213,717,1992-11-26
19964,20,19170,229,733,1992-11-21
19965,14,11339,246,750,1992-12-13
19966,4,3026,259,763,1992-11-11
19967,21,14954,276,780,1992-10-30
19968,15,7123,293,797,1992-12-11
19969,5,18569,306,810,1992-11-04
19970,22,10738,323,827,1992-12-02
19971,12,2425,336,840,1992-10-25
19972,6,14353,353,857,1992-12-25
19973,22,16281,369,873,1992-09-24
19974,16,8450,386,890,1992-10-10
19975,6,137,399,903,1992-10-05
19976,1,12065,416,920,1992-10-18
19977,17,4234,433,937,1992-11-01
19978,7,15680,446,950,1992-12-08
19979,1,7849,463,967,1992-12-08
19980,17,9777,479,983,1992-12-02
19981,1,1,1,11,1992-12-09
19982,13,11446,13,13,1992-12-12
19983,7,3615,30,30,1992-12-24
19984,1,15543,47,47,1992-10-26
19985,14,7230,60,60,1992-10-03
19986,8,19158,77,77,1992-12-07
19987,21,10845,90,90,1992-12-06
19988,15,3014,107,107,1992-09-22
19989,8,4942,123,123,1992-11-11
19990,2,16870,140,140,1992-11-24
19991,15,8557,153,153,1992-11-05
19992,9,726,170,170,1992-12-29
19993,3,12654,187,187,1992-11-15
19994,16,4341,200,200,1992-11-14
19995,10,16269,217,217,1992-11-16
19996,3,18197,233,233,1992-11-30
19997,20,10366,250,250,1992-11-08
19998,10,2053,263,263,1992-11-25
19999,4,13981,280,280,1992-10-21
20000,21,6150,297,297,1992-10-29
20001,11,17596,310,310,1992-10-05
20002,5,9765,327,327,1992-11-05
20003,18,1452,340,340,1992-11-13
20004,12,13380,357,357,1992-11-07
20005,5,15308,373,373,1992-10-06
20006,22,7477,390,390,1992-12-25
20007,12,18923,403,403,1992-10-19
20008,6,11092,420,420,1992-11-06
20009,1,3261,437,437,1992-11-26
20010,13,14707,450,450,1992-12-23
20011,7,6876,467,467,1992-12-05
20012,1,8804,483,483,1992-11-07
20013,17,973,500,500,1992-10-28
20014,7,12419,9,513,1992-12-23
20015,1,4588,26,530,1992-10-16
20016,18,16516,43,547,1992-10-02
20017,8,8203,56,560,1992-10-29
20018,9,3987,103,607,1992-10-28
20019,2,5915,119,623,1992-10-19
20020,19,17843,136,640,1992-11-05
20021,9,9530,149,653,1992-11-23
20022,3,1699,166,670,1992-10-26
20023,20,13627,183,687,1992-11-10
20024,10,5314,196,700,1992-12-16
20025,4,17242,213,717,1992-12-24
20026,20,19170,229,733,1992-11-07
20027,14,11339,246,750,1992-12-09
20028,4,3026,259,763,1992-12-11
20029,21,14954,276,780,1992-12-07
20030,15,7123,293,797,1992-11-09
20031,5,18569,306,810,1992-12-12
20032,22,10738,323,827,1992-12-20
20033,12,2425,336,840,1992-10-27
20034,6,14353,353,857,1992-11-28
